,dataset,rewiring,num_iterations,borf_batch_add,borf_batch_remove,avg_accuracy,ci,run_duration,rewiring_duration
0,actor,None,50,4,2,0.26034210526315793,0.0022697334096083888,253.22014594078064,1.5974044799804688e-05
0,actor,None,50,4,2,0.2846776315789474,0.0018865223064523727,238.0765199661255,1.0728836059570312e-05
